time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
21-07:28:43,123.120.167.82,3,10949195,109755,8058,84,21,20,42,214,34,463,257,575,14,90,217,0,179654,263936,1,0,4,0
21-07:29:9,111.194.82.185,3,10099874,429760,7429,316,22,22,96,214,32,213,299,427,20,232,434,79744,716033,1048576,0,0,5,0
21-07:29:9,111.194.82.185,3,10099881,586160,7428,431,24,24,101,221,29,289,307,446,20,220,434,38720,714892,1048576,0,0,3,0
21-07:30:48,123.122.216.226,3,10099881,631040,7429,464,18,18,74,271,43,347,283,618,8,129,312,76288,877969,1048576,1,0,5,0
21-07:30:56,114.250.45.201,3,10949203,433840,8054,319,26,25,57,150,25,123,256,350,20,193,370,81600,867459,1048576,0,0,6,0
21-07:33:9,114.253.76.154,3,10099874,1589840,7430,1169,19,19,34,107,18,96,233,307,10,54,153,81600,916988,1048576,8,0,11,0
21-07:36:58,111.198.214.148,3,10949203,7920,8056,8,17,17,59,179,23,203,262,382,2,186,243,0,184392,263936,1,0,0,0
21-07:38:54,114.253.214.167,3,10949195,2720,8052,2,21,21,71,140,26,170,270,340,20,229,243,1792,228266,263936,0,0,0,0
21-07:39:1,114.248.43.15,3,10949203,233920,8055,172,12,12,66,173,26,218,266,373,20,60,136,81600,643318,750720,1,0,6,0
21-07:41:26,123.126.143.179,12,10099881,4176560,7429,3071,12,12,16,125,9,129,216,325,6,15,331,81600,506517,522944,67,0,94,0
21-07:41:47,123.114.50.244,3,10483330,368560,7711,271,23,23,30,48,17,114,230,248,12,26,54,81600,576915,903040,16,0,31,0
21-07:42:51,111.194.211.13,3,10949203,7312,8055,6,25,25,46,77,35,106,246,277,20,84,95,0,852581,1048576,0,0,1,0
21-07:43:4,123.116.206.89,3,10120271,31280,7444,23,15,15,32,61,23,73,232,261,16,59,86,61248,664080,1048576,2,0,4,0
21-07:43:14,61.148.243.136,3,10949195,0,8053,0,52,51,451,1284,79,483,733,1581,20,726,1591,81664,1194389,2095872,0,0,0,0
21-07:44:24,111.196.207.29,3,10949195,95200,8054,70,21,21,79,213,32,166,282,427,20,220,311,896,777984,1048576,0,0,2,0
21-07:46:49,114.248.171.225,3,10495385,0,7718,0,22,22,208,459,47,401,467,832,20,367,509,81600,483293,625600,0,0,0,0
21-07:46:49,114.248.171.225,3,10495393,0,7720,0,21,21,201,435,21,399,469,830,20,358,433,81600,464967,522944,0,0,0,0
21-07:49:24,123.116.94.16,3,10099881,40800,7429,30,19,19,42,64,30,113,241,264,20,156,235,12224,797001,1048576,0,0,1,0
21-07:49:19,111.201.176.39,3,10099874,394400,7429,290,17,17,145,420,43,383,369,803,20,99,263,81600,603478,644672,1,0,5,0
21-07:50:33,202.108.197.228,49,10949195,752080,8053,553,182,85,153,361,48,730,376,914,5,27,214,81600,915301,957440,52,0,51,1
21-07:51:17,61.50.118.30,124,10483338,121040,7710,89,15,15,252,647,48,625,507,1298,5,81,170,81600,709849,758912,2,0,4,1
21-07:52:15,61.149.238.159,86,10099881,669120,7429,492,94,17,99,1979,182,3304,697,5283,5,75,194,81600,933425,1048576,5,1,8,1
