time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
19-09:18:53,114.251.121.66,11,240614,679412,176,507,22,22,775,1021,484,2216,2361,3916,5,11,36,65792,66022,66048,5,0,2,3
19-09:23:48,111.196.73.201,3,246367,1268,177,1,36,36,36,37,19,72,236,237,20,37,48,37396,63042,66240,0,0,0,0
19-09:23:53,125.33.253.115,3,242543,0,169,0,24,24,38,68,51,107,237,268,20,41,97,29248,55360,206400,0,0,0,0
19-09:24:39,125.33.253.115,3,217923,0,152,0,0,33,64,82,66,150,264,282,20,43,84,29248,82240,197632,0,0,0,0
19-09:23:37,114.251.121.66,10,210576,535592,155,404,27,27,706,1022,691,2223,2386,4591,5,12,35,65024,66048,66048,6,0,2,4
19-09:25:7,111.198.27.101,3,223729,0,161,0,99,19,45,99,123,371,364,470,20,33,39,44288,65938,66048,0,0,0,0
19-09:27:9,111.207.5.214,3,231433,0,161,0,24,24,25,27,19,87,224,227,20,34,38,256680,256920,256960,0,0,0,0
19-09:27:29,114.253.255.112,3,242012,0,178,0,24,24,25,27,14,48,225,227,20,31,42,56,80918,261360,0,0,0,0
19-09:28:23,111.196.80.125,3,249676,0,190,0,17,17,21,28,17,34,221,228,20,47,98,81664,140953,263936,0,0,0,0
19-09:28:23,114.251.121.66,17,222677,507343,163,382,25,25,814,1029,518,2220,2320,3328,5,12,33,65792,66019,66048,3,0,2,1
19-09:28:47,114.246.54.157,3,206955,711280,155,523,0,34834,34834,34834,69668,69668,120000,120000,5,50,75,81600,145984,312832,5,1,0,1
19-09:32:0,61.149.177.134,3,232125,0,162,0,53,37,55,72,72,143,255,272,20,29,30,7302,8167,8192,0,0,0,0
19-09:32:54,114.242.230.225,22,235852,61299,164,42,94,77,122,217,183,471,433,681,6,13,30,64808,65700,65700,4,0,6,0
19-09:36:34,123.116.145.14,3,230072,2073,173,2,18,18,21,26,35,72,221,226,20,39,57,260864,261808,262144,0,0,0,0
19-09:37:48,61.148.115.138,3,235852,0,175,0,33,23,28,33,29,66,228,233,20,47,65,58092,149532,260820,0,0,0,0
19-09:37:49,123.120.182.58,3,243103,2904,171,2,38,31,34,40,37,76,234,240,20,38,60,3955,44623,65535,0,0,1,0
19-09:38:10,125.34.0.178,3,235928,269,167,1,32,32,37,44,43,131,237,244,20,39,56,17520,40910,110960,0,0,0,0
19-09:38:29,61.149.130.206,3,240320,0,176,0,24,24,26,28,18,48,226,228,20,45,57,45460,149619,261360,0,0,0,0
19-09:38:56,61.148.243.123,3,242848,838,175,1,0,469,801,1373,439,1024,1910,2653,20,54,116,129940,129940,129940,0,0,0,0
19-09:38:55,114.251.121.66,18,214871,188798,158,153,24,24,682,1016,258,2190,2122,3165,6,18,36,65792,66005,66048,2,0,2,0
19-09:38:54,61.50.121.106,3,239241,35570,176,32,0,4145,7247,21111,9405,29000,20877,50111,20,33,50,66240,66240,66240,2,2,0,0
19-09:41:2,61.50.121.106,3,207829,0,153,0,0,26,43,52,43,52,243,252,20,37,74,66240,66240,142140,0,0,0,0
19-09:38:54,61.50.121.106,3,247508,630896,181,462,0,3721,6574,52349,6988,41673,16614,120000,5,28,49,41428,66240,66240,3,1,0,1
19-09:45:33,61.50.121.106,3,228254,0,167,0,0,461,768,943,598,1401,2513,2811,20,47,88,66240,76590,107640,0,0,0,0
19-09:45:40,114.242.190.160,3,248654,54712,172,39,14,14,16,20,10,28,216,220,6,24,48,0,65504,131328,2,0,3,0
19-09:48:36,114.249.244.239,3,220209,0,156,0,26,26,27,29,16,52,227,229,20,33,44,59648,93878,258304,0,0,0,0
19-09:50:7,114.253.74.137,3,220209,0,218,0,32,32,33,34,21,64,232,234,20,56,81,47360,65152,65536,0,0,0,0
19-09:49:48,123.116.143.248,3,229504,59840,171,44,0,430,2676,9024,4606,17710,8628,60151,20,30,49,81664,151040,263936,2,1,1,0
19-09:50:12,114.246.50.81,3,226419,891652,159,615,20,20,20,21,12,40,220,221,6,12,30,66004,66792,66792,1,0,3,0
19-09:52:6,111.192.152.103,3,204558,0,144,0,52,50,52,54,64,104,252,254,20,41,70,48416,64440,64800,0,0,0,0
19-09:52:40,114.243.204.20,3,200974,0,141,0,22,22,35,53,41,71,235,253,20,37,69,41216,66048,66048,0,0,0,0
19-09:55:45,61.148.177.166,3,213095,93602,149,65,0,138,151,164,57,236,420,582,4,16,30,64260,65522,65700,2,0,6,1
19-09:57:49,61.51.187.150,3,233545,117806,163,82,16,16,16,17,8,32,216,217,6,18,34,64260,65700,65700,0,0,6,0
19-09:59:31,114.242.250.114,3,201559,0,147,0,32,31,33,35,48,64,232,235,20,34,84,129536,130048,131072,0,0,0,0
19-09:59:56,123.120.16.150,3,201270,0,142,0,67,50,60,67,121,134,260,267,20,32,62,345272,372296,372296,0,0,0,0
19-10:00:38,114.240.119.208,3,232125,0,166,0,26,26,40,64,39,74,239,264,20,35,44,17280,33512,102240,0,0,0,0
19-10:00:49,61.148.192.6,3,215366,353230,155,248,37,36,37,41,25,74,237,241,6,17,30,64800,66135,66240,1,0,7,0
19-10:03:59,123.120.81.26,3,207022,2208,147,2,25,25,29,43,29,50,229,243,20,34,64,0,44373,66048,0,0,0,0
19-10:04:0,123.120.81.26,3,200974,0,141,0,59,50,57,60,61,118,257,260,20,41,69,35072,66048,66048,0,0,0,0
19-10:06:16,123.116.208.204,3,218099,0,160,0,17,17,25,32,16,37,225,232,20,58,74,62112,124769,260412,0,0,0,0
19-10:07:33,114.242.250.128,3,237602,0,177,0,18,18,18,20,28,36,218,220,20,36,110,129664,130133,131072,0,0,0,0
19-10:08:11,111.207.226.153,3,229698,370129,161,256,16,15,17,22,23,74,217,333,5,9,30,65536,65536,65536,3,0,7,1
19-10:08:11,111.207.226.153,3,225601,391067,158,274,15,15,19,36,33,148,219,236,6,11,32,64512,65472,65536,0,0,9,0
19-10:08:24,114.244.118.208,3,246759,2880,174,2,20,20,22,27,18,40,221,227,20,29,58,87616,193638,360832,1,0,1,0
19-10:08:57,123.115.15.164,3,205998,0,145,0,15,15,16,17,14,30,216,217,20,48,70,62095,65535,65535,0,0,0,0
19-10:09:43,124.64.66.90,3,217821,12337,158,10,0,208,405,1005,688,2455,1361,3460,5,25,44,65484,101487,261220,1,0,0,1
19-10:10:15,114.243.113.157,3,234054,0,170,0,29,27,28,29,13,58,227,229,20,34,38,257760,257760,257760,0,0,0,0
19-10:13:35,114.253.152.161,3,224819,165934,157,138,0,4255,11414,21162,5679,33734,46894,120000,5,21,40,14656,111434,356224,4,3,0,0
19-10:15:0,124.65.128.54,3,229692,253052,159,175,67,15,27,67,71,280,271,347,6,11,30,0,54750,65700,1,0,3,0
19-10:21:17,123.126.70.237,6,243526,21960,183,18,25,25,27,33,12,56,227,233,6,23,40,38016,59146,66240,1,0,3,0
19-10:22:43,61.149.230.73,3,230690,0,166,0,24,16,18,24,21,59,218,224,20,44,69,64800,65998,66240,0,0,0,0
19-10:37:1,123.116.182.12,3,205680,332,159,1,49,30,34,49,14,88,233,249,20,34,50,65236,65976,66240,0,0,0,0
19-10:41:27,123.120.243.154,3,249828,10080,176,7,0,126,137,158,137,252,385,410,20,38,70,66240,112320,262080,0,0,1,0
19-10:41:33,123.117.37.94,3,223499,155520,157,108,22,22,27,45,34,44,227,245,20,39,80,29248,51328,199168,0,0,1,0
19-10:48:27,111.196.103.51,3,202732,257,146,1,28,28,33,47,27,56,233,247,20,42,51,48180,65946,66056,0,0,0,0
19-10:49:35,111.194.107.110,3,211753,40779,152,30,39,20,39,59,34,93,238,259,6,24,44,87808,290080,514048,0,0,1,0
19-10:55:46,123.125.125.159,3,207717,1460,143,1,25,20,22,25,35,100,222,225,3,34,69,14600,41065,65535,0,0,1,0
19-11:01:23,114.241.1.233,3,235936,0,173,0,28,25,26,28,14,56,225,228,20,53,69,65900,144385,262080,0,0,0,0
19-11:01:35,125.33.82.191,3,221015,0,163,0,21,19,20,21,16,42,219,221,20,43,60,48400,163800,261800,0,0,0,0
19-11:02:49,114.242.250.146,3,238199,0,172,0,29,28,30,32,42,58,230,232,20,35,102,129536,130048,131072,0,0,0,0
19-11:04:11,111.202.103.202,3,214984,316,152,1,83,27,54,83,176,347,357,430,13,27,52,65536,148992,322816,1,0,0,0
19-11:08:23,123.121.22.86,3,247440,20704,174,15,0,140,267,650,528,944,831,1594,20,32,55,87616,116480,294400,0,0,1,0
19-11:09:28,114.255.24.2,3,204855,0,142,0,21,21,194,354,225,404,539,801,20,29,45,3584,40857,65536,0,0,0,0
19-11:09:35,114.245.230.93,3,231386,1029,171,4,33,30,49,93,59,152,249,293,20,37,63,145660,235535,256960,0,0,0,0
19-11:11:3,61.49.32.10,3,243829,8732,171,10,16,16,18,19,10,32,217,327,2,29,38,256056,256960,256960,1,0,0,0
19-11:24:21,111.201.6.97,3,244122,0,178,0,23,23,23,23,10,46,223,223,20,36,42,64872,65952,66240,0,0,0,0
19-11:24:21,111.201.6.97,3,217902,876,158,1,23,23,24,24,10,46,223,224,20,35,42,65704,66151,66240,0,0,0,0
19-11:32:3,114.252.101.192,3,227195,44928,169,34,32,32,67,159,109,269,287,408,8,27,43,81600,176268,318272,0,0,2,0
19-11:32:3,114.252.101.192,3,227768,12240,170,9,30,30,78,148,84,294,312,442,19,23,48,81600,201837,332928,1,0,2,0
19-11:32:48,123.115.129.7,3,230506,0,172,0,44,43,51,69,67,88,251,269,20,38,98,81664,107861,251392,0,0,0,0
19-11:32:46,124.65.252.94,34,213608,129568,150,91,0,249,399,582,291,562,916,1144,13,29,38,66560,66560,66560,1,0,2,0
19-11:35:41,118.26.73.98,3,239659,1419841,174,1030,124,84,123,150,191,248,869,120000,5,20,39,66048,196778,262144,22,0,8,14
19-11:35:51,118.26.73.98,3,211102,1772342,155,1288,80,68,84,116,172,291,1641,81285,5,17,43,66048,222771,262144,27,0,10,16
19-11:41:10,114.245.42.212,3,217313,66364,157,47,31,31,40,126,49,80,239,326,20,36,90,87808,117930,455936,0,0,1,0
19-11:41:57,123.119.221.124,3,227666,0,166,0,22,22,23,24,10,44,223,224,20,34,38,66240,66240,66240,0,0,0,0
19-11:41:57,123.119.221.124,3,248969,657,178,1,22,22,23,25,10,44,223,225,20,36,40,64888,65940,66240,0,0,0,0
19-11:41:46,118.26.73.98,3,233454,2480552,170,1799,35,35,39,44,45,89,566,69345,5,13,45,66048,229333,262144,34,0,12,20
19-11:42:43,118.26.73.98,3,233847,2270134,171,1649,48,39,44,48,53,96,673,120000,5,14,34,66048,222771,262144,35,0,11,23
