time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
19-21:01:31,114.242.249.62,3,524832,5157,384,4,21,19,21,25,17,40,221,225,20,117,128,1600,30701,131072,0,0,0,0
19-21:01:37,114.242.249.62,3,524832,0,384,0,21,19,21,23,20,38,221,223,20,98,176,29632,111968,210944,0,0,0,0
19-21:01:41,114.242.249.62,3,524832,2417,384,2,21,19,21,23,16,38,220,223,20,115,154,2304,72709,171712,0,0,0,0
19-21:01:47,114.242.249.62,3,524832,0,384,0,21,19,20,22,11,38,219,222,20,109,137,3648,83994,131072,0,0,0,0
19-21:01:48,114.242.249.62,3,524832,4785,386,4,21,19,20,22,11,38,220,222,20,91,134,768,45199,131072,0,0,0,0
19-21:01:54,114.242.249.62,3,524832,1370,384,1,21,18,21,23,16,36,220,223,20,116,130,2240,42222,131072,0,0,0,0
19-21:01:58,114.242.249.62,3,524832,0,384,0,21,19,20,22,13,40,220,222,20,117,138,4992,52696,131072,0,0,0,0
19-21:01:59,114.242.249.62,3,524832,1061,384,1,21,20,21,22,12,40,220,222,20,113,136,4864,62848,131072,0,0,0,0
19-21:02:1,114.242.249.62,3,524832,1047,384,1,21,20,21,23,19,40,221,223,20,96,182,65472,135497,248896,0,0,0,0
19-21:02:2,114.242.249.62,3,524832,0,385,0,21,19,20,22,15,38,220,222,20,112,135,3648,70002,131072,0,0,0,0
19-21:02:4,114.242.249.62,3,524832,1370,384,1,21,20,22,24,16,42,221,224,20,114,130,2240,51766,131072,0,0,0,0
19-21:02:6,114.242.249.62,3,524832,0,384,0,21,20,21,24,14,42,221,224,20,109,156,11840,89292,159104,0,0,0,0
19-21:02:8,114.242.249.62,3,524832,2417,384,2,21,20,21,24,14,42,221,224,20,104,134,1856,77463,131072,0,0,0,0
19-21:02:10,114.242.249.62,3,524832,1047,384,1,21,18,20,22,15,40,220,222,20,98,144,31616,105799,153728,0,0,0,0
19-21:02:11,114.242.249.62,3,524832,0,384,0,21,20,22,24,14,42,221,224,20,103,149,5184,79744,221312,0,0,0,0
19-21:02:12,114.242.249.62,3,524832,0,384,0,21,20,22,23,16,42,221,223,20,106,132,9088,85589,165568,0,0,0,0
19-21:02:14,114.242.249.62,3,524832,0,384,0,21,19,21,23,14,38,220,223,20,111,135,11840,78171,131072,0,0,0,0
19-21:02:16,114.242.249.62,3,524832,0,384,0,21,19,21,23,16,40,221,223,20,103,132,13248,83031,131072,0,0,0,0
19-21:02:18,114.242.249.62,3,524832,1047,384,1,21,19,21,22,17,38,220,222,20,102,134,5312,81273,176640,0,0,0,0
19-21:02:19,114.242.249.62,3,524832,0,384,0,21,19,19,22,9,38,219,222,20,114,130,3648,42777,131072,0,0,0,0
19-21:02:23,114.242.249.62,3,524832,0,384,0,21,20,21,23,14,40,221,223,20,98,144,14784,113301,173824,0,0,0,0
19-21:02:25,114.242.249.62,3,524832,1370,384,1,21,18,20,24,14,38,220,224,20,104,130,2240,51719,131072,0,0,0,0
19-21:02:31,114.242.249.62,3,524832,0,384,0,22,18,20,22,14,38,220,222,20,104,130,3648,90549,131072,0,0,0,0
19-21:02:32,114.242.249.62,3,524832,0,384,0,22,19,22,23,21,40,221,223,20,110,133,40448,82198,131072,0,0,0,0
19-21:02:34,114.242.249.62,3,524832,1047,384,1,22,20,21,23,16,40,221,223,20,106,130,5120,82673,131072,0,0,0,0
19-21:02:35,114.242.249.62,3,524832,0,384,0,22,18,20,22,15,38,220,222,20,110,136,7040,70788,131072,0,0,0,0
19-21:02:37,114.242.249.62,3,524832,1370,384,1,21,18,20,22,15,36,219,222,20,97,154,2624,88120,183424,0,0,0,0
19-21:02:42,114.242.249.62,3,524832,2740,384,2,21,19,20,22,11,36,220,222,20,91,130,2048,46343,131072,0,0,0,0
19-21:02:45,114.242.249.62,3,524832,2740,385,2,21,19,21,22,18,38,221,222,20,120,135,1984,42471,131072,0,0,0,0
19-21:02:51,114.242.249.62,3,524832,0,384,0,21,18,20,22,13,38,220,222,20,108,136,4672,76384,131072,0,0,0,0
19-21:02:53,114.242.249.62,3,524832,1370,385,1,21,20,22,24,13,42,221,224,20,113,130,2240,51843,131072,0,0,0,0
19-21:02:57,114.242.249.62,3,524832,0,384,0,21,19,20,22,11,38,219,222,20,104,130,3648,74949,131072,0,0,0,0
19-21:02:59,114.242.249.62,3,524832,0,384,0,21,20,22,24,18,42,221,224,20,103,138,11136,101548,133376,0,0,0,0
19-21:03:1,114.242.249.62,3,524832,1047,384,1,21,20,22,24,16,42,222,224,20,109,137,5440,88605,220800,0,0,0,0
19-21:03:2,114.242.249.62,3,524832,0,384,0,22,19,21,22,15,38,220,222,20,109,132,5376,64914,131072,0,0,0,0
19-21:03:4,114.242.249.62,3,524832,0,384,0,22,19,20,22,12,38,220,222,20,103,146,41024,108588,149056,0,0,0,0
19-21:03:5,114.242.249.62,3,524832,1047,384,1,22,18,20,22,14,38,220,222,20,112,132,4672,64440,216192,0,0,0,0
19-21:03:6,114.242.249.62,3,524832,2417,384,2,21,19,20,21,11,38,220,221,20,107,126,1856,50059,131072,0,0,0,0
19-21:03:8,114.242.249.62,3,524832,0,384,0,21,19,20,22,11,38,219,222,20,105,132,4992,70960,131072,0,0,0,0
19-21:03:15,114.242.249.62,3,524832,0,384,0,21,18,21,22,19,40,221,222,20,115,132,2240,48970,131072,0,0,0,0
19-21:03:21,114.242.249.62,3,524832,1370,384,1,21,20,21,24,14,40,221,224,20,82,130,1728,46602,131072,0,0,0,0
19-21:03:25,114.242.249.62,3,524832,1047,384,1,21,19,21,22,18,40,220,222,20,96,150,67712,115464,174720,0,0,0,0
19-21:03:31,114.242.249.62,3,524832,8220,385,6,21,18,20,22,9,38,219,222,20,95,132,0,26073,142336,0,0,0,0
19-21:03:38,114.242.249.62,3,524832,2740,384,2,21,18,20,22,17,38,220,222,20,114,128,2240,42657,131072,0,0,0,0
19-21:03:41,114.242.249.62,3,524832,9846,385,8,22,20,22,27,11,40,221,227,20,90,128,256,22247,131072,0,0,0,0
19-21:03:45,114.242.249.62,3,524832,0,384,0,22,20,22,23,14,40,221,223,20,109,142,13248,75402,139520,0,0,0,0
19-21:03:46,114.242.249.62,3,524832,0,384,0,22,20,22,24,14,42,221,224,20,106,128,3648,80301,131072,0,0,0,0
19-21:03:51,114.242.249.62,3,524832,0,384,0,22,18,21,23,17,38,220,223,20,74,130,3648,42507,131072,0,0,0,0
19-21:03:59,114.242.249.62,3,524832,10908,387,9,22,20,21,24,8,40,221,224,20,45,128,0,20785,131072,0,0,0,0
19-21:04:7,114.242.249.62,3,524832,3787,384,3,22,20,23,28,22,53,223,228,20,115,130,1920,38688,131072,0,0,0,0
19-21:04:13,114.242.249.62,3,524832,1370,384,1,22,19,21,22,13,40,220,222,20,112,134,1984,60019,131072,0,0,0,0
19-21:04:18,114.242.249.62,3,524832,4302,385,4,22,20,22,25,15,40,221,225,20,112,129,0,30343,214912,0,0,0,0
19-21:11:0,123.118.188.195,3,514198,130560,381,96,48,48,114,348,117,225,322,582,20,61,156,81600,171504,392768,0,0,1,0
19-22:26:30,61.149.189.59,3,535319,233932,397,199,0,1279,3224,11320,2982,14115,12905,40513,5,27,56,81600,389177,522944,5,2,2,1
19-22:30:29,123.113.216.139,3,524822,87440,389,65,126,43,93,147,109,328,341,435,8,19,35,81600,297041,522944,1,0,8,0
19-22:33:54,123.118.2.185,3,504560,187680,371,138,22,22,78,1471,73,457,294,3837,20,60,159,13632,104998,424320,1,0,2,0
19-22:33:6,114.250.136.247,3,545627,3941814,402,2900,26,26,45,78,122,384,842,120000,5,10,30,81600,331648,522944,35,0,19,18
19-22:47:31,114.252.135.176,3,506354,694080,353,482,0,2606,5079,19159,3594,11438,10960,120000,20,47,175,87616,148096,467776,1,0,1,0
19-23:50:4,114.242.249.253,3,524806,22816,385,17,21,20,21,24,8,42,220,224,20,77,130,896,14254,131072,0,0,0,0
19-23:50:22,114.242.249.253,3,524813,0,384,0,20,19,20,22,9,70,220,222,20,119,128,2272,21455,131072,0,0,0,0
